obj_id,sketch_id,obj_filename,sket_filename,text_id,tex
15d746d0e8530e55,fe30baf8ddeb9085,15d746d0e8530e55.obj,fe30baf8ddeb9085.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
15d746d0e8530e55,ff0b22b64c6876c8,15d746d0e8530e55.obj,ff0b22b64c6876c8.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
5f38dbc7e09d2cdd,a862dd19d386dafb,5f38dbc7e09d2cdd.obj,a862dd19d386dafb.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
5f38dbc7e09d2cdd,fe30baf8ddeb9085,5f38dbc7e09d2cdd.obj,fe30baf8ddeb9085.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
5f38dbc7e09d2cdd,ff0b22b64c6876c8,5f38dbc7e09d2cdd.obj,ff0b22b64c6876c8.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
56c67f15ec8bdb2c,a862dd19d386dafb,56c67f15ec8bdb2c.obj,a862dd19d386dafb.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
56c67f15ec8bdb2c,fe30baf8ddeb9085,56c67f15ec8bdb2c.obj,fe30baf8ddeb9085.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
56c67f15ec8bdb2c,ff0b22b64c6876c8,56c67f15ec8bdb2c.obj,ff0b22b64c6876c8.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
deed286d937453e9,a862dd19d386dafb,deed286d937453e9.obj,a862dd19d386dafb.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
deed286d937453e9,fe30baf8ddeb9085,deed286d937453e9.obj,fe30baf8ddeb9085.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
deed286d937453e9,ff0b22b64c6876c8,deed286d937453e9.obj,ff0b22b64c6876c8.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
c18dc05027727a8d,c2601a6eeae11ccd,c18dc05027727a8d.obj,c2601a6eeae11ccd.jpg,865728e99be03f56,A giant otter is standing and resting in a burrow
c18dc05027727a8d,e0180c855851d906,c18dc05027727a8d.obj,e0180c855851d906.jpg,865728e99be03f56,A giant otter is standing and resting in a burrow
5d47fcc026aece1e,c2601a6eeae11ccd,5d47fcc026aece1e.obj,c2601a6eeae11ccd.jpg,865728e99be03f56,A giant otter is standing and resting in a burrow
5d47fcc026aece1e,e0180c855851d906,5d47fcc026aece1e.obj,e0180c855851d906.jpg,865728e99be03f56,A giant otter is standing and resting in a burrow
d63af3f5e7edd913,c2601a6eeae11ccd,d63af3f5e7edd913.obj,c2601a6eeae11ccd.jpg,865728e99be03f56,A giant otter is standing and resting in a burrow
d63af3f5e7edd913,e0180c855851d906,d63af3f5e7edd913.obj,e0180c855851d906.jpg,865728e99be03f56,A giant otter is standing and resting in a burrow
10b05be54ad24bbf,c88f6243b997a1c7,10b05be54ad24bbf.obj,c88f6243b997a1c7.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
10b05be54ad24bbf,fb3bfe3603a9e3e6,10b05be54ad24bbf.obj,fb3bfe3603a9e3e6.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
e18ea7c595a3d53d,c88f6243b997a1c7,e18ea7c595a3d53d.obj,c88f6243b997a1c7.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
e18ea7c595a3d53d,fb3bfe3603a9e3e6,e18ea7c595a3d53d.obj,fb3bfe3603a9e3e6.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
fc20b4369ee117fd,c88f6243b997a1c7,fc20b4369ee117fd.obj,c88f6243b997a1c7.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
fc20b4369ee117fd,fb3bfe3603a9e3e6,fc20b4369ee117fd.obj,fb3bfe3603a9e3e6.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
77e419b386f8bb46,c88f6243b997a1c7,77e419b386f8bb46.obj,c88f6243b997a1c7.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
77e419b386f8bb46,fb3bfe3603a9e3e6,77e419b386f8bb46.obj,fb3bfe3603a9e3e6.jpg,c074190530330c13,A female babirusa is foraging for food near water sources
