obj_id,text_id,obj_filename,tex
9841cafe9b5e1f5e,dc38f0769707dc64,9841cafe9b5e1f5e.obj,A tiny young dingo is basking in the sun near the lake
d1fa77c870715aa6,dc38f0769707dc64,d1fa77c870715aa6.obj,A tiny young dingo is basking in the sun near the lake
3575419b4b9d1e89,dc38f0769707dc64,3575419b4b9d1e89.obj,A tiny young dingo is basking in the sun near the lake
2acea48879fd7fec,dc38f0769707dc64,2acea48879fd7fec.obj,A tiny young dingo is basking in the sun near the lake
ec1d8367e32b35b5,dead07614bca071e,ec1d8367e32b35b5.obj,A white sheep is sunbathing in the field
a2e67ac727768dcc,e1411b6bc0b762a4,a2e67ac727768dcc.obj,A juvenile Nile monitor is crawling on the sand near the river
e17edb72cc31de14,e1411b6bc0b762a4,e17edb72cc31de14.obj,A juvenile Nile monitor is crawling on the sand near the river
7bc562527a894ac8,e1411b6bc0b762a4,7bc562527a894ac8.obj,A juvenile Nile monitor is crawling on the sand near the river
bdf5128b241959b8,e1411b6bc0b762a4,bdf5128b241959b8.obj,A juvenile Nile monitor is crawling on the sand near the river
52037651db34d9c6,e27877b96a4abea2,52037651db34d9c6.obj,A big gemsbok is standing beside the waterfall
5f779cd192cae3a3,e27877b96a4abea2,5f779cd192cae3a3.obj,A big gemsbok is standing beside the waterfall
3762672a3fb6a081,e27877b96a4abea2,3762672a3fb6a081.obj,A big gemsbok is standing beside the waterfall
5a47b8a4ad093e6c,e27877b96a4abea2,5a47b8a4ad093e6c.obj,A big gemsbok is standing beside the waterfall
ba6c17861f1fdabc,e670143d0274784c,ba6c17861f1fdabc.obj,A great horned owl is flying over the forest
575052b4c7230c8b,e670143d0274784c,575052b4c7230c8b.obj,A great horned owl is flying over the forest
72f7a445bff185f8,e670143d0274784c,72f7a445bff185f8.obj,A great horned owl is flying over the forest
9946e34f45632be6,e670143d0274784c,9946e34f45632be6.obj,A great horned owl is flying over the forest
c423400504d96338,e71d009cbbd99d85,c423400504d96338.obj,A young Bornean orangutan is standing and playing in the forest canopy
73796850790b70ca,e71d009cbbd99d85,73796850790b70ca.obj,A young Bornean orangutan is standing and playing in the forest canopy
426a1b89dcfa2b6d,e71d009cbbd99d85,426a1b89dcfa2b6d.obj,A young Bornean orangutan is standing and playing in the forest canopy
5e9c1bf43507f405,e71d009cbbd99d85,5e9c1bf43507f405.obj,A young Bornean orangutan is standing and playing in the forest canopy
b5f24bcd658e3bd5,e83095158333fa20,b5f24bcd658e3bd5.obj,A young gemsbok is resting under the tree
7115af5fd3e62ca0,e83095158333fa20,7115af5fd3e62ca0.obj,A young gemsbok is resting under the tree
39fa25fa685a2a71,e83095158333fa20,39fa25fa685a2a71.obj,A young gemsbok is resting under the tree
9e2c640d53381d60,e83095158333fa20,9e2c640d53381d60.obj,A young gemsbok is resting under the tree
890f0812b9947e09,e8fabf6f755bd6b9,890f0812b9947e09.obj,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
94ee98fd5cf5e505,e8fabf6f755bd6b9,94ee98fd5cf5e505.obj,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
ff2eff3e8be69c85,e8fabf6f755bd6b9,ff2eff3e8be69c85.obj,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
c75a9c7c8b59efc9,e8fabf6f755bd6b9,c75a9c7c8b59efc9.obj,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
fec0ffde891590ec,efc25a321f0359fe,fec0ffde891590ec.obj,A fox is standing to watch the prey under the tree
654e7e41a4575e77,efc25a321f0359fe,654e7e41a4575e77.obj,A fox is standing to watch the prey under the tree
cbef81f72fefce7a,efc25a321f0359fe,cbef81f72fefce7a.obj,A fox is standing to watch the prey under the tree
1b86d214f8445508,efc25a321f0359fe,1b86d214f8445508.obj,A fox is standing to watch the prey under the tree
d42e636946ade14e,f6b3b5289e2ccd94,d42e636946ade14e.obj,A great parrot is traveling between different branches.
78b045d9082fa8a1,f6b3b5289e2ccd94,78b045d9082fa8a1.obj,A great parrot is traveling between different branches.
2ad8b1381890d17a,f6b3b5289e2ccd94,2ad8b1381890d17a.obj,A great parrot is traveling between different branches.
d265178183f1045a,f6b3b5289e2ccd94,d265178183f1045a.obj,A great parrot is traveling between different branches.
c1db6aceadbe546f,f7df83f761acf4de,c1db6aceadbe546f.obj,A big sheep is walking to the shelter
5a0331cd4017b611,faf6aaefb1d8cf61,5a0331cd4017b611.obj,A great cow is resting and lie down under the tree
8061c9167e0cb731,faf6aaefb1d8cf61,8061c9167e0cb731.obj,A great cow is resting and lie down under the tree
919317f18eaae8fd,faf6aaefb1d8cf61,919317f18eaae8fd.obj,A great cow is resting and lie down under the tree
cb59eadac2b90db5,faf6aaefb1d8cf61,cb59eadac2b90db5.obj,A great cow is resting and lie down under the tree
2accc11b14dde296,fc9dc8118f99c0de,2accc11b14dde296.obj,An Indian male elephant is sucking up water
fe8ba017416507eb,fc9dc8118f99c0de,fe8ba017416507eb.obj,An Indian male elephant is sucking up water
2268076b3b795a99,fc9dc8118f99c0de,2268076b3b795a99.obj,An Indian male elephant is sucking up water
5e873501f1e26ca0,fc9dc8118f99c0de,5e873501f1e26ca0.obj,An Indian male elephant is sucking up water
